document,label
잘안먹겠지만 다이어트할땐 살빼고 나서 먹으면 다시 찔까봐 걱정되요ㅠㅠㅠㅠ,0
아~ 정말 어떻게 해야되죠..1,0
현상 저런 그니까 왜 일어나는지 설명 좀. . .,0
사태에  심각성도 느꼈지만...,0
없앨라 사진다가려서 ㅈㄱㄴ 하는데 아떻게 없애는지 모르겟다ㅠㅠㅠ,0
아내 결혼하면 남자들 몰래 바람도 피우고 그러나요,0
언니가 신천지에 빠진 것 같아요.,0
 모르겟네요..ㅠㅠㅠ휴..사회적시선은 괜찮은거죠..??,0
제나이가  어린것도 아니고...;;,0
총대를 누가 맬 것인가,0
쪽지로 그냐여자가 친하게지내고싶다이런식으로 전달한다면거부반응 느낄까요??,0
결국 지금 남은건 돈뿐인데 이제 저는 무엇을 해야할까요,0
어젯밤에 전 남자친구가 꿈에 나왔는데 정말 안 좋은 꿈이라서..,0
이일말고도  의심가는게 많아요........,0
남자들은 군대가면 맘 변한다고 그러는데 진짜인가요..?,0
 아 미칠거 같네요;;,0
 도대체 왜그런지 ㅜㅜ,0
ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ 어떡하져,0
애기가밑으로내려와서 이때쯤이면  원래이런증상있는건가용?ㅜ,0
일까요? 열나는건 언제까지,0
비가 부산에 지금 엄청 내리고 번개 천둥이 치는데아 진짜 레알 무서운게 고민...ㅠㅠ,0
 수신확인목록까지다 삭제가되있어서 걱정이되가지구요 ㅠㅠ,0
저 남자친구가  좀 더럽다생각할까요,0
절좋아하면 성격을다떠나서  안그러는겟죠..?,0
원자력이 우리나라 버틸수있는 지진이 6.5 라는데 6.6 이라니 ㄷㄷㄷ,0
불안함이 방치되있을수록 이글이 엄습해오네요..,0
 병원가봐야 할까요??ㅠㅠ그리고 생리는 언제쯤..할지..?,0
뭔가 제가 실수한게 있는걸까요,0
 이 곳이 가장 활성화 돼 있어서 조언을 구하고자 해요ㅠㅠ,0
필리핀 시점의 현 국민에게 필요한 강력한 지도자임은 분명하나 다소 민주주의 보다는 독재와 불필요한 공권력 행사를 할 소지가 있는 불안한 지도자.,0
"먼저들어오긴했는데 제가 회사에 , 언니라고 부르기는 좀 그렇고 ;;",0
이거 먼가 기사가 이상해...,0
나가네 쎄게 ㄷㄷ,0
과연 가능할까요??0,0
차버린 나서 제대하고 여자친구한테다시 또 연락올 확률이 큰가요?,0
일까요? 언제까지 열나는건,0
감옥에서 이러다 못 나오면 어쪄,0
우리나란  북한 때문에 이미 불안한 상태다.,0
 맘이 선뜻 행해지지 않네 ㅜ,0
 편의점이 작아서 그런거 같기도하고 분위기도 그렇고;,0
 학교에 휴학계도 내고 왔고 남은건 마음 졸이면서 기다리는것 뿐..,0
문제가 건강의 뭔가 있는걸까요?,0
안좋아.. 느낌이 왠지..,0
아이거어떡해 해야할까요..병원가봐야하나요..,0
하는거 수강 신청 많이 힘들까요?,0
 진짜 성폭행이 많이 일어나나봐요.,0
지금까지 남들은 그런데 쭈욱 매일 한통씩은 오는데저만 안오는거있죠,0
저 진짜 어떻게해야하나요,0
왜  짐승을 놔두는가,0
우리나라는 테러나면 용의자라도 추릴수있을라나..,0
어떻게 어려서 제가 해볼라고 사귀는걸까요..?,0
없다.. 애들 딴,0
저혼자설레발치는건지ㅠㅜ??,0
많이  아프진 않을까요?,0
역시 머리부터 발끝까지 흉기구만 ㅉ.,0
결혼식은  아직인데이런 문제때문에 결혼식도 망설여지고..,0
 이런문제를 얘기하면 더 싸울꺼 같아서 말도못하고있어요 ㅠㅠ,0
세븐 저 일할곳이 본점인데 좀 큰데 많이 어려울까요ㅠㅠ?,0
가능성이 환승일 잠수이별은 높은가요?,0
무섭네.. 벌써부터,0
그것마저  못나오는것은 아닌지.. 걱정되네요!,0
부모님에 반대도 좀 있고 그래서 잠시쉬었다가 올해 다시 시작했는데 어떤 선택이 맞는건지 잘 모르겠네요,0
카톡차단하지않는다는건무슨 의미일까요??,0
돼요 걱정은 ^^,0
드라마에서  자주봤던 배우인데이름을 모르겠네여ㅠ,0
놓인 앞에 징검다리뿐인데....뛰어 넘어야 하나...,0
자동차 중고시장에 침수차 쓰나미처럼몰리것네,0
 ?이게 될런지 모르겄지만..,0
 어쩔떈절좋아하는거같기도하고 아닌거같기도하고 어떻게해야하나요 ㅠ,0
무섭습니다.0 너무 ,0
아 갑자기 이런거 써서 너무 당황스럽네요;,0
처음이라서요 경우는 이런,0
이런 거 정하면 안되고 그냥 무작정 칼로리 따져가면서 디저트 입에도 대면 안되고 그런가요...,0
찾아가서 다시 만나볼까 생각중인데...........,0
"이직이 하는데, 그만두려고 잘 될찌......",0
ㄷㄷㄷ 치매왔나~?,0
안났길 충분히...ㅠ안전사고 60대면 다행이네요이륙시 열렸더라면,0
이제 전 어쩌죠?0,0
나서 제대하고 차버린 여자친구한테다시 또 연락올 확률이 큰가요?,0
해야 어떻게  잘 빠질지ㅠㅠ,0
일용직이라 첫 무섭기도 하구요.0,0
성격을다떠나서  절좋아하면 안그러는겟죠..?,0
이곳에 쓰는게 맞는지 모르겄네요.,0
병원을 무서워서  가봐야하긴하는데지금 일을 하고있는지라..ㅠㅠ이런 경험 있으신가요???,0
프사를 내사진으로 해놨는데바람같은거 안피겠죠?? ㅠㅠ,0
학업에 정말 중요한 시기인데 연애해도 괜찮을지......,0
언제 중국이 바다를 건너서 침투해 올지 모르는데...?,0
더 유지가  어려운거 같애요ㅠ,0
당신때문에 전세계가 두려움과 공포에 떨고있다.,0
  제가 결벽증이 너무 심한가여0,0
앞날이 국가의  걱정이다.,0
왜그런걸까요..?0 ,0
다리에 자다가  근육 뭉치면 아픈 그런 느낌이 배에서 느껴지구요,0
이런적은 처음이라 당황스럽네요...,0
imf사태가 또한번 올것같아,0
영어도 시험보는 아니고 생활영어는 하다보면 는다.,0
미용실가서 잘라달라고할수도없고-_-;;,0
좀 근데 제가 여자같은 성격이란거먼저 말걸어줘야 말하는 스탈분명 남잔데...;;0,0
이해는 가는데 너무 우려스럽다,0
이걸 어떻게 대처해야될지 모르겠어요,0
갑자기 핫메일을 쓰는데 언제부턴가 글씨들이 작아져서 무슨 내용인지 읽을수가없네요....,0
그런거 저만 아닌거죠?,0
다른 자격증 준비랑해도 괜찮을지...,0
많이 빠지면 4~5개정도 빠지는거임??,0
 방송이 무너집니다,0
ㅠㅠ 안오나요? 비는,0
해서  혹시나 물어보는건데 연하가 연상 차는거 많이 어려워해서 아무리 질려도 못 차는 확률이 높나요???,0
 다시 일시작 하면 잘할수 있을까요?,0
죽..여줘.....,0
밖은 집 내일 위험하다,0
약속은 지키지못할 그리고 안해야하는거 아닌가요;,0
남의나라 일이 아니다.,0
저도  노력해도 또똑같고...,0
광안대교 난 가는것도 후달리더만...ㄷㄷㄷ,0
사람 사랑하는 아이갖고 싶은게 정말 미친건가요?,0
여자친가 2010년에 생길 거 같아서 고민임~ㅋㅋ,0
괜찮을까요? 입사해도,0
심란하고 우울하고  솔직히 뭘해야될지도모르겠고;;,0
여러분  입장에선 정 떨어지나요?ㅠㅠ,0
저도 직장에서 임신으로 인해서 실적이나 평가에 대한 걱정도 앞서고...,0
그러면서 추석때 시골 가는사람이 저랑 저 다음근무자분인데두사람이나 비면 사장님이 혼자서 오후5시부터 오전10시까지 해야되는거라힘들다고 하더군요,0
저번에 병원의사샘은 유도분만쪽은 안해주시는걸로 얘기하시던데..,0
 나 키가 152-3정도 되는데 하고 싶은데 키 때문에 많이 고민돼,0
너도 트럼프야.. IS랑 뭐 있니;;;;;;;;;,0
미세먼지가 난 더 무섭다.,0
입금 그때  시켜줄 가능성이있는지...,0
어떻게풀어야될지...,0
지독하네.... 더럽게 와,0
월급이 자꾸 그런데집에서는 얼만지 얼마나 모았는지를물어보라는데.......,0
주의해야 어떤거 하나요..?,0
이문제로  좀 다툼이 있었는데 자기는 그런데 안간다고 걱정하지말래요,0
부탁...드려도 친추좀 될까 하는것도 고민0,0
 안 그러면 인공지능에게 지배당하는 영화 내용이 실제로 일어날 듯.,0
실수라도 자칫 한다면 끝장이다,0
소름~~ 완존 마지막,0
"암기과목 내일 들었는데 공부안함..,",0
다들 저런상황에서 전자로 받아드리게 될까요?,0
할까요 어떻게 저,0
 말아야할까요?,0
낳았다는 애 후기 보니까 엄청 고통스러울거 같아요ㅠㅠ,0
 결국 말씀드려야 옳은 일일까요?,0
여자친구가 저한테 욕을 많이 합니다.,0
 정도하루종일 서있어야되나요 ?ㅜㅜ간호사가쓴책 보니까..,0
해뜨는것도 이젠 무섭네요.,0
요즘 근데 친구들한테 자꾸 안좋은 얘길 듣네요.,0
중국이 북한 핵개발을 방치하면 한국 일본 대만도 곧 핵무기 만들 겁니다.,0
언제 하다가 저거 한 번 큰 사고 날 것 같다,0
잘못 터뜨렸네 잡히면 다 뒈지것군,0
화학약품뿌릴것같아 왠지 대안으로,0
거의 맘에들어하는게 절 80%이상인데 겉도는남자는 왜그런걸까요???????,0
혹시  감량 속도가 줄어들까요..?,0
없다.... 시간이,0
손톱으로 한달쯤부터 저 손목을 긁어요...,0
그나마 잘사는쪽은 치안이 좋은데 빈민가쪽은 잘못하면 죽을수도 있음..,0
곧이어 침몰 뉴스 날지도 모른다.,0
했는데... 면접보기로 낼,0
하나 큰거 슬슬 또 터질때 되었는데,0
믿어도 되는거냐........,0
ㅜㅜ?0 어쩌져,0
아직 어리니까 야단친다고 해봤자 아직 모르고...,0
자꾸  이런생각만 든다 ...,0
어떡하셨어요........... 감기걸렸을때 어머님들,0
이렇게 보통  연락이 없는거 맞나요??,0
 이일말고도 의심가는게 많아요........,0
불안하네.. 아씨;;; 일주일전에 갤놋7 샀는데.. 사고 진짜 좋아라 했는데 ㅠㅠ,0
여태식이잘해왔는데 음식보고 눈뒤집혀서 폭식할까봐 걱정대요..,0
불한안 올림픽이네 ㅠㅠ,0
근데 견과류가 칼로리가 많이 높나요..?,0
어찌할바를  모르겠어요,0
면접오라는데 한의원 일하기괜찮은가요 ㅜㅜ,0
"핫팩을 지금 좀 보내주고 싶은데, 괜히 눈치 보이지 않을까요?",0
해야 어떻게 토요일 오전09시에 끝날수있는건가요?,0
학교 내일 갈 걱정에 생리땜에 배도 아파서 진심 죽고싶어ㅠㅠㅠㅠㅠ,0
다가온다 제2IMF,0
복귀인데 금요일이 복귀전에 말하는게 좋을까요?,0
너무 근처가 이 복잡하고주차 할 곳도 마땅치 않아서..,0
못구만두게하고있습니다ㅜㅜ 일을그만두고싶지만 ,0
"더 조금만  기다렸다가 나가는게 좋을런지,..",0
 놓치기 아까운 사람이라 이렇게 고민도 해보는거 같네요..,0
" 확실한건 학원을 다니기싫은건데, 학원을 안다니면 제 자신이 무너질거같아서요..",0
 무슨일이 생길까봐 너뮤 불안해요,0
남자들은 정말로 어린 여자 좋아하나요?,0
내부고발자를  보호해야 할 것이다.,0
과목이  어려운거라 학기중에 하는게 나을꺼 같은데..,0
지구온난화현상으로 10년뒤 연평균기온은 2도가량 상승할거라는데 걱정이다,0
상식으로는 일반적인  이해하기가 힘들다..,0
착각하지 저보고 말라거하면 어뜨케 해요ㅠ,0
진짜 보면 하체만 한 60은 될 거 같아 어떻게 빼야 할까 ㅠㅠㅠ,0
배가아프시다고하셨어요 그저께부터 저희엄마가,0
조금남아있는데 먹일거만 한번 어떡하죠,0
근데 여자친구가 너무걱정되네요..,0
처음 오늘 들어와서 쓰는 편지라 되게 어떻게 써야할지 모르겠어요오..,0
영영 걱정되요..이러다  안되는건 아닌지..,0
서른인데 이제 경력도 없고...,0
가다간 계속 이대로 다음 차례는 사람이 될 수도,0
이런  거 보면 인공지능은 양날의 검임.,0
 나 이제 남은3주 겁난다.,0
하루하루가 기록 갱신이지머,0
뭔가 근데 불안한 마음이 생기네요..,0
걸어보고싶은데 우선말을 부끄럽고...이거어떻게 작업을걸어야할가요??,0
애매해서 가운데서 어찌해야할지 모르겠네요..,0
헤어질때 여자친구랑 진짜 세상에서 안좋게헤어졌는데스토커ㅈ소름 그런소리들으면서까지 한달동안 잡았는데 후폭풍올수가있을까요?,0
부동산 대한민국 대폭락하겠군..,0
심리일까요...? 무슨,0
상처받거나 주변분들은 깊어지기전에 다들 헤어지라고 하네요..,0
말라거하면 착각하지 저보고 어뜨케 해요ㅠ,0
1명이 19명 목숨을 단시간에 빼앗아갈수있다니 무섭네요 ...,0
하루째라서 아직 그런가요..,0
몰래몰래 카톡한거 사진은 다찍고있는데어떡해야하나요ㅠ,0
어쨋다  얘기나올까봐 겁나기도 하고어떡해야 하련지 모르겠어요.,0
막창집은 첨이라 떨림,0
하백 좋지만 어..남주혁 느낌이...,0
일단 도날드가 대통령 되면 3차세계대전 100프로 난다,0
근디 이러면 상대팀 입장에선 곤란하겠는데...,0
그렇게 피겨를 잘하시는데도..,0
"있겠지만, 운동효과는 거북목이 될 위험이 있을듯",0
대형사고가 깨질때는 유리가 나겠네.,0
  저희가족도 가면 그 정도 먹는데 그렇게 페북에 올라오고 뒤에서 욕먹을까봐 두려워요,0
ㅅㅄㅂ?  이거 어케해야함..?,0
가임기전날에  그랬는데 이거 임신아예 안되는거맞죠? ㅠㅠ,0
구라 스킬이 느는것도 고민0,0
핫메일을 쓰는데 갑자기 언제부턴가 글씨들이 작아져서 무슨 내용인지 읽을수가없네요....,0
화재가 서문시장 아무래도 수상하다 뭔가 자꾸 냄새가난다,0
30살 유부남을 만나서 언제간 헤어져야되는게너무 무섭고힘들대요,0
크게 나중에 될까봐 또 걱정인데..,0
때문에 남자들 성폭행 외출하기 무섭다 ㅠㅠ,0
중고시장에 자동차 침수차 쓰나미처럼몰리것네,0
제가 진로를 늦게 정해서 마음이 너무 급한 느낌이에요,0
이런거 아 갑자기 써서 너무 당황스럽네요;,0
친구가 사고가 났다고 들었는데 걱정되는거야 .,0
나이차가  있다보니 뭘 해줘야 할지 모르겠네요ㅜㅜ,0
심각한 제가 고민이잇어서요,0
임신아니겠져>? 그래도,0
 우울하고 심란하고 솔직히 뭘해야될지도모르겠고;;,0
싫어하는사람도 제가 절 싫어하겠죠..,0
영어공부를 다시 시작하려고 하는데어디서부터 어떻게 손을 대야할지 모르겠네요..,0
남자의 목소리가 어찌 이렇게 고운 목소리가 나오는지 궁금해서 고민...,0
제가 처음하는 알바라서 아무것도 모르는데 원래 다 이런가요???,0
정말 그 원숭이가 아무런 고통도 없었답니까ㅡㅡ와~~무섭다진짜;;;;;,0
그거도  조심해라.,0
생기면 섭섭한게  말을 안해주네요.,0
문제가 아가한테는 없는거겠죠?,0
